Observation id,Comment,Start time,Stop time,Duration (s)
037-2 - Dairy Queen PLot - 7 crows - Baited,,0.0,8.403,8.403
037-2 - Dairy Queen PLot - 7 crows - Baited,,21.655,23.911,2.256
037-2 - Dairy Queen PLot - 7 crows - Baited,,25.156,27.413,2.257
037-2 - Dairy Queen PLot - 7 crows - Baited,,29.415,30.915,1.500
037-2 - Dairy Queen PLot - 7 crows - Baited,,35.416,36.156,0.740
037-2 - Dairy Queen PLot - 7 crows - Baited,,37.913,38.652,0.739
037-2 - Dairy Queen PLot - 7 crows - Baited,,42.915,43.912,0.997
037-2 - Dairy Queen PLot - 7 crows - Baited,,48.156,49.652,1.496
037-2 - Dairy Queen PLot - 7 crows - Baited,,57.414,58.157,0.743
037-2 - Dairy Queen PLot - 7 crows - Baited,,58.158,59.693,1.535
037-2 - Dairy Queen PLot - 7 crows - Baited,,59.694,60.692,0.998
037-2 - Dairy Queen PLot - 7 crows - Baited,,60.693,62.196,1.503
037-2 - Dairy Queen PLot - 7 crows - Baited,,79.473,84.467,4.994
037-2 - Dairy Queen PLot - 7 crows - Baited,,87.224,87.972,0.748
037-2 - Dairy Queen PLot - 7 crows - Baited,,89.726,90.223,0.497
037-2 - Dairy Queen PLot - 7 crows - Baited,,92.229,92.99,0.761
037-2 - Dairy Queen PLot - 7 crows - Baited,,93.987,95.23,1.243
037-2 - Dairy Queen PLot - 7 crows - Baited,,101.988,107.229,5.241
037-2 - Dairy Queen PLot - 7 crows - Baited,,112.229,113.487,1.258
037-2 - Dairy Queen PLot - 7 crows - Baited,,113.991,114.997,1.006
037-2 - Dairy Queen PLot - 7 crows - Baited,,114.998,116.254,1.256
037-2 - Dairy Queen PLot - 7 crows - Baited,,116.255,117.252,0.997
037-2 - Dairy Queen PLot - 7 crows - Baited,,117.253,117.51,0.257
