Observation id,Comment,Start time,Stop time,Duration (s)
036 - FVM - 2 crows - Baited,,774.165,774.913,0.748
036 - FVM - 2 crows - Baited,,775.908,778.165,2.257
036 - FVM - 2 crows - Baited,,781.409,783.663,2.254
036 - FVM - 2 crows - Baited,,785.165,785.406,0.241
036 - FVM - 2 crows - Baited,,787.17,788.419,1.249
036 - FVM - 2 crows - Baited,,790.684,794.925,4.241
036 - FVM - 2 crows - Baited,,812.704,818.445,5.741
036 - FVM - 2 crows - Baited,,825.709,833.461,7.752
036 - FVM - 2 crows - Baited,,837.968,838.227,0.259
036 - FVM - 2 crows - Baited,,841.733,842.471,0.738
036 - FVM - 2 crows - Baited,,1025.655,1026.154,0.499
036 - FVM - 2 crows - Baited,,1029.406,1030.154,0.748
036 - FVM - 2 crows - Baited,,1032.155,1032.404,0.249
036 - FVM - 2 crows - Baited,,1033.906,1036.904,2.998
036 - FVM - 2 crows - Baited,,1039.155,1041.404,2.249
036 - FVM - 2 crows - Baited,,1042.656,1042.924,0.268
036 - FVM - 2 crows - Baited,,1047.421,1049.916,2.495
036 - FVM - 2 crows - Baited,,1050.661,1051.159,0.498
036 - FVM - 2 crows - Baited,,1051.66,1051.917,0.257
036 - FVM - 2 crows - Baited,,1052.918,1053.418,0.500
036 - FVM - 2 crows - Baited,,1055.16,1055.66,0.500
036 - FVM - 2 crows - Baited,,1059.159,1061.16,2.001
036 - FVM - 2 crows - Baited,,1061.944,1063.197,1.253
036 - FVM - 2 crows - Baited,,1064.205,1064.463,0.258
036 - FVM - 2 crows - Baited,,1065.956,1066.7,0.744
036 - FVM - 2 crows - Baited,,1067.457,1067.697,0.240
036 - FVM - 2 crows - Baited,,1069.463,1069.956,0.493
036 - FVM - 2 crows - Baited,,1070.455,1070.958,0.503
036 - FVM - 2 crows - Baited,,1073.198,1078.468,5.270
036 - FVM - 2 crows - Baited,,1081.22,1081.47,0.250
036 - FVM - 2 crows - Baited,,1082.714,1083.717,1.003
036 - FVM - 2 crows - Baited,,1087.971,1088.724,0.753
