Observation id,Comment,Start time,Stop time,Duration (s)
037-2 - Dairy Queen PLot - 7 crows - Baited,,56.19,57.438,1.248
037-2 - Dairy Queen PLot - 7 crows - Baited,,58.954,60.95,1.996
037-2 - Dairy Queen PLot - 7 crows - Baited,,61.693,62.953,1.260
037-2 - Dairy Queen PLot - 7 crows - Baited,,63.953,64.951,0.998
037-2 - Dairy Queen PLot - 7 crows - Baited,,65.695,67.451,1.756
037-2 - Dairy Queen PLot - 7 crows - Baited,,83.452,84.694,1.242
037-2 - Dairy Queen PLot - 7 crows - Baited,,91.696,92.195,0.499
037-2 - Dairy Queen PLot - 7 crows - Baited,,93.949,95.478,1.529
037-2 - Dairy Queen PLot - 7 crows - Baited,,95.479,96.494,1.015
037-2 - Dairy Queen PLot - 7 crows - Baited,,104.233,104.991,0.758
037-2 - Dairy Queen PLot - 7 crows - Baited,,106.74,107.487,0.747
037-2 - Dairy Queen PLot - 7 crows - Baited,,111.488,112.237,0.749
037-2 - Dairy Queen PLot - 7 crows - Baited,,118.746,119.744,0.998
037-2 - Dairy Queen PLot - 7 crows - Baited,,170.023,170.764,0.741
037-2 - Dairy Queen PLot - 7 crows - Baited,,175.268,175.767,0.499
037-2 - Dairy Queen PLot - 7 crows - Baited,,178.767,179.52,0.753
