Observation id,Comment,Start time,Stop time,Duration (s)
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,1.901,2.65,0.749
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,5.639,8.891,3.252
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,11.392,13.896,2.504
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,21.404,23.403,1.999
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,141.524,142.286,0.762
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,147.272,147.273,0.001
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,149.773,150.522,0.749
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,151.773,155.788,4.015
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,156.289,162.539,6.250
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,164.54,165.039,0.499
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,172.789,173.789,1.000
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,175.045,182.539,7.494
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,183.316,184.316,1.000
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,184.816,193.066,8.250
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,194.82,195.566,0.746
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,197.567,201.066,3.499
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,204.067,205.566,1.499
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,206.816,207.816,1.000
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,208.816,211.57,2.754
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,213.596,218.599,5.003
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,219.1,219.6,0.500
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,220.351,222.1,1.749
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,224.858,225.608,0.750
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,227.858,228.357,0.499
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,229.109,232.114,3.005
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,240.109,240.857,0.748
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,245.359,249.358,3.999
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,256.886,257.382,0.496
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,260.134,261.134,1.000
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,263.135,264.133,0.998
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,272.134,272.633,0.499
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,274.635,275.883,1.248
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,279.134,280.383,1.249
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,281.883,282.633,0.750
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,283.883,284.137,0.254
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,286.583,286.906,0.323
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,288.641,289.142,0.501
