Observation id,Comment,Start time,Stop time,Duration (s)
033 - NF Subways PLot - 2 crows - Baited,,98.668,99.161,0.493
033 - NF Subways PLot - 2 crows - Baited,,102.483,102.984,0.501
033 - NF Subways PLot - 2 crows - Baited,,115.499,116.005,0.506
033 - NF Subways PLot - 2 crows - Baited,,128.524,128.754,0.230
033 - NF Subways PLot - 2 crows - Baited,,130.023,130.518,0.495
033 - NF Subways PLot - 2 crows - Baited,,131.757,132.259,0.502
033 - NF Subways PLot - 2 crows - Baited,,132.756,133.259,0.503
033 - NF Subways PLot - 2 crows - Baited,,134.255,134.518,0.263
033 - NF Subways PLot - 2 crows - Baited,,135.26,135.52,0.260
033 - NF Subways PLot - 2 crows - Baited,,136.02,136.522,0.502
033 - NF Subways PLot - 2 crows - Baited,,137.523,137.755,0.232
033 - NF Subways PLot - 2 crows - Baited,,138.524,138.76,0.236
033 - NF Subways PLot - 2 crows - Baited,,140.019,140.52,0.501
033 - NF Subways PLot - 2 crows - Baited,,141.52,143.024,1.504
033 - NF Subways PLot - 2 crows - Baited,,144.521,145.018,0.497
033 - NF Subways PLot - 2 crows - Baited,,145.261,145.756,0.495
033 - NF Subways PLot - 2 crows - Baited,,147.018,147.258,0.240
033 - NF Subways PLot - 2 crows - Baited,,148.021,148.52,0.499
033 - NF Subways PLot - 2 crows - Baited,,149.759,150.017,0.258
033 - NF Subways PLot - 2 crows - Baited,,150.761,151.024,0.263
033 - NF Subways PLot - 2 crows - Baited,,152.023,152.254,0.231
033 - NF Subways PLot - 2 crows - Baited,,153.019,153.52,0.501
033 - NF Subways PLot - 2 crows - Baited,,154.02,154.756,0.736
033 - NF Subways PLot - 2 crows - Baited,,156.02,158.259,2.239
033 - NF Subways PLot - 2 crows - Baited,,160.019,160.515,0.496
033 - NF Subways PLot - 2 crows - Baited,,161.521,163.519,1.998
033 - NF Subways PLot - 2 crows - Baited,,164.517,165.259,0.742
033 - NF Subways PLot - 2 crows - Baited,,165.76,167.259,1.499
033 - NF Subways PLot - 2 crows - Baited,,168.518,170.015,1.497
033 - NF Subways PLot - 2 crows - Baited,,171.516,172.757,1.241
033 - NF Subways PLot - 2 crows - Baited,,173.262,174.018,0.756
033 - NF Subways PLot - 2 crows - Baited,,175.259,177.058,1.799
033 - NF Subways PLot - 2 crows - Baited,,178.317,180.576,2.259
033 - NF Subways PLot - 2 crows - Baited,,181.576,183.575,1.999
033 - NF Subways PLot - 2 crows - Baited,,184.313,185.317,1.004
033 - NF Subways PLot - 2 crows - Baited,,185.818,186.317,0.499
033 - NF Subways PLot - 2 crows - Baited,,187.316,188.578,1.262
033 - NF Subways PLot - 2 crows - Baited,,189.819,190.815,0.996
033 - NF Subways PLot - 2 crows - Baited,,191.58,192.075,0.495
033 - NF Subways PLot - 2 crows - Baited,,192.818,194.077,1.259
033 - NF Subways PLot - 2 crows - Baited,,195.316,196.815,1.499
033 - NF Subways PLot - 2 crows - Baited,,197.577,198.578,1.001
033 - NF Subways PLot - 2 crows - Baited,,199.318,200.583,1.265
033 - NF Subways PLot - 2 crows - Baited,,201.105,202.097,0.992
033 - NF Subways PLot - 2 crows - Baited,,202.843,203.342,0.499
033 - NF Subways PLot - 2 crows - Baited,,204.107,204.841,0.734
033 - NF Subways PLot - 2 crows - Baited,,206.102,206.605,0.503
033 - NF Subways PLot - 2 crows - Baited,,207.341,208.84,1.499
033 - NF Subways PLot - 2 crows - Baited,,210.104,211.095,0.991
033 - NF Subways PLot - 2 crows - Baited,,212.096,212.626,0.530
033 - NF Subways PLot - 2 crows - Baited,,213.846,215.343,1.497
033 - NF Subways PLot - 2 crows - Baited,,216.095,218.844,2.749
033 - NF Subways PLot - 2 crows - Baited,,220.096,220.595,0.499
033 - NF Subways PLot - 2 crows - Baited,,221.593,223.844,2.251
033 - NF Subways PLot - 2 crows - Baited,,224.844,225.109,0.265
033 - NF Subways PLot - 2 crows - Baited,,226.365,226.621,0.256
033 - NF Subways PLot - 2 crows - Baited,,227.362,228.366,1.004
033 - NF Subways PLot - 2 crows - Baited,,229.366,229.865,0.499
033 - NF Subways PLot - 2 crows - Baited,,230.362,230.621,0.259
033 - NF Subways PLot - 2 crows - Baited,,231.862,232.365,0.503
033 - NF Subways PLot - 2 crows - Baited,,233.363,233.625,0.262
033 - NF Subways PLot - 2 crows - Baited,,236.129,237.129,1.000
033 - NF Subways PLot - 2 crows - Baited,,238.625,239.364,0.739
033 - NF Subways PLot - 2 crows - Baited,,241.126,241.627,0.501
033 - NF Subways PLot - 2 crows - Baited,,242.866,243.124,0.258
033 - NF Subways PLot - 2 crows - Baited,,244.364,246.125,1.761
033 - NF Subways PLot - 2 crows - Baited,,246.867,247.866,0.999
033 - NF Subways PLot - 2 crows - Baited,,248.626,249.367,0.741
033 - NF Subways PLot - 2 crows - Baited,,250.622,250.884,0.262
033 - NF Subways PLot - 2 crows - Baited,,251.884,252.885,1.001
033 - NF Subways PLot - 2 crows - Baited,,253.636,254.634,0.998
033 - NF Subways PLot - 2 crows - Baited,,270.65,272.393,1.743
033 - NF Subways PLot - 2 crows - Baited,,273.392,274.149,0.757
033 - NF Subways PLot - 2 crows - Baited,,275.891,276.39,0.499
033 - NF Subways PLot - 2 crows - Baited,,278.648,279.147,0.499
033 - NF Subways PLot - 2 crows - Baited,,282.653,283.657,1.004
033 - NF Subways PLot - 2 crows - Baited,,284.891,285.891,1.000
033 - NF Subways PLot - 2 crows - Baited,,287.648,288.393,0.745
033 - NF Subways PLot - 2 crows - Baited,,289.891,292.66,2.769
033 - NF Subways PLot - 2 crows - Baited,,299.698,301.203,1.505
033 - NF Subways PLot - 2 crows - Baited,,302.696,303.197,0.501
033 - NF Subways PLot - 2 crows - Baited,,304.439,305.685,1.246
033 - NF Subways PLot - 2 crows - Baited,,308.939,309.935,0.996
033 - NF Subways PLot - 2 crows - Baited,,314.686,315.185,0.499
033 - NF Subways PLot - 2 crows - Baited,,316.436,317.206,0.770
033 - NF Subways PLot - 2 crows - Baited,,318.701,319.944,1.243
