Observation id,Comment,Start time,Stop time,Duration (s)
035 - Charles Ansell Park - 3 crows - No Bait,,8.401,8.9,0.499
035 - Charles Ansell Park - 3 crows - No Bait,,194.576,196.074,1.498
035 - Charles Ansell Park - 3 crows - No Bait,,197.081,201.332,4.251
035 - Charles Ansell Park - 3 crows - No Bait,,205.098,206.096,0.998
035 - Charles Ansell Park - 3 crows - No Bait,,210.094,211.607,1.513
035 - Charles Ansell Park - 3 crows - No Bait,,306.69,307.689,0.999
035 - Charles Ansell Park - 3 crows - No Bait,,308.202,308.446,0.244
035 - Charles Ansell Park - 3 crows - No Bait,,311.944,313.948,2.004
035 - Charles Ansell Park - 3 crows - No Bait,,333.966,334.464,0.498
035 - Charles Ansell Park - 3 crows - No Bait,,334.465,335.465,1.000
035 - Charles Ansell Park - 3 crows - No Bait,,380.515,381.279,0.764
035 - Charles Ansell Park - 3 crows - No Bait,,462.595,463.861,1.266
