Observation id,Comment,Start time,Stop time,Duration (s)
036 - FVM - 2 crows - Baited,,2.651,7.399,4.748
036 - FVM - 2 crows - Baited,,15.651,16.155,0.504
036 - FVM - 2 crows - Baited,,32.656,35.155,2.499
036 - FVM - 2 crows - Baited,,41.154,41.913,0.759
036 - FVM - 2 crows - Baited,,55.692,56.949,1.257
036 - FVM - 2 crows - Baited,,59.45,59.949,0.499
036 - FVM - 2 crows - Baited,,59.95,60.442,0.492
036 - FVM - 2 crows - Baited,,689.072,690.57,1.498
036 - FVM - 2 crows - Baited,,693.822,696.828,3.006
036 - FVM - 2 crows - Baited,,701.586,702.333,0.747
036 - FVM - 2 crows - Baited,,706.585,707.59,1.005
036 - FVM - 2 crows - Baited,,707.591,711.348,3.757
036 - FVM - 2 crows - Baited,,739.347,742.096,2.749
036 - FVM - 2 crows - Baited,,743.348,744.846,1.498
036 - FVM - 2 crows - Baited,,766.599,767.113,0.514
036 - FVM - 2 crows - Baited,,767.114,771.125,4.011
036 - FVM - 2 crows - Baited,,877.509,879.019,1.510
036 - FVM - 2 crows - Baited,,880.277,881.019,0.742
036 - FVM - 2 crows - Baited,,883.767,890.519,6.752
036 - FVM - 2 crows - Baited,,893.78,897.021,3.241
036 - FVM - 2 crows - Baited,,898.784,899.278,0.494
036 - FVM - 2 crows - Baited,,929.561,932.561,3.000
036 - FVM - 2 crows - Baited,,935.568,940.829,5.261
036 - FVM - 2 crows - Baited,,941.566,948.079,6.513
036 - FVM - 2 crows - Baited,,949.339,951.838,2.499
036 - FVM - 2 crows - Baited,,961.839,962.587,0.748
036 - FVM - 2 crows - Baited,,964.336,964.577,0.241
036 - FVM - 2 crows - Baited,,998.381,999.13,0.749
