Observation id,Comment,Start time,Stop time,Duration (s)
041 - FVM - 7 crows - Baited,,29.141,29.897,0.756
041 - FVM - 7 crows - Baited,,41.397,42.14,0.743
041 - FVM - 7 crows - Baited,,42.642,43.143,0.501
041 - FVM - 7 crows - Baited,,44.181,44.933,0.752
041 - FVM - 7 crows - Baited,,54.68,60.937,6.257
041 - FVM - 7 crows - Baited,,92.937,93.438,0.501
041 - FVM - 7 crows - Baited,,95.437,100.437,5.000
041 - FVM - 7 crows - Baited,,103.184,106.435,3.251
041 - FVM - 7 crows - Baited,,128.936,132.938,4.002
041 - FVM - 7 crows - Baited,,133.439,134.685,1.246
041 - FVM - 7 crows - Baited,,143.936,144.935,0.999
041 - FVM - 7 crows - Baited,,145.437,147.181,1.744
041 - FVM - 7 crows - Baited,,148.437,148.681,0.244
041 - FVM - 7 crows - Baited,,149.181,149.683,0.502
041 - FVM - 7 crows - Baited,,161.183,165.184,4.001
041 - FVM - 7 crows - Baited,,168.605,169.608,1.003
041 - FVM - 7 crows - Baited,,187.863,190.105,2.242
041 - FVM - 7 crows - Baited,,195.365,196.363,0.998
041 - FVM - 7 crows - Baited,,198.136,200.135,1.999
041 - FVM - 7 crows - Baited,,227.409,229.168,1.759
041 - FVM - 7 crows - Baited,,244.426,246.429,2.003
041 - FVM - 7 crows - Baited,,246.924,248.669,1.745
041 - FVM - 7 crows - Baited,,250.424,251.168,0.744
041 - FVM - 7 crows - Baited,,252.169,252.669,0.500
041 - FVM - 7 crows - Baited,,253.667,254.169,0.502
041 - FVM - 7 crows - Baited,,263.453,265.196,1.743
041 - FVM - 7 crows - Baited,,265.953,267.7,1.747
041 - FVM - 7 crows - Baited,,282.711,288.467,5.756
041 - FVM - 7 crows - Baited,,291.969,293.969,2.000
041 - FVM - 7 crows - Baited,,298.212,299.209,0.997
041 - FVM - 7 crows - Baited,,320.965,321.966,1.001
041 - FVM - 7 crows - Baited,,329.211,330.21,0.999
041 - FVM - 7 crows - Baited,,331.212,331.711,0.499
041 - FVM - 7 crows - Baited,,332.212,333.465,1.253
041 - FVM - 7 crows - Baited,,333.466,334.967,1.501
041 - FVM - 7 crows - Baited,,336.967,338.211,1.244
041 - FVM - 7 crows - Baited,,339.711,339.965,0.254
041 - FVM - 7 crows - Baited,,365.465,366.459,0.994
041 - FVM - 7 crows - Baited,,378.471,378.965,0.494
041 - FVM - 7 crows - Baited,,403.212,404.211,0.999
041 - FVM - 7 crows - Baited,,405.215,406.21,0.995
041 - FVM - 7 crows - Baited,,408.346,413.846,5.500
041 - FVM - 7 crows - Baited,,414.848,417.349,2.501
041 - FVM - 7 crows - Baited,,417.849,418.847,0.998
041 - FVM - 7 crows - Baited,,422.347,424.606,2.259
041 - FVM - 7 crows - Baited,,425.106,428.107,3.001
041 - FVM - 7 crows - Baited,,428.852,430.106,1.254
041 - FVM - 7 crows - Baited,,432.348,432.849,0.501
041 - FVM - 7 crows - Baited,,446.607,447.105,0.498
041 - FVM - 7 crows - Baited,,451.391,451.888,0.497
041 - FVM - 7 crows - Baited,,455.39,459.887,4.497
041 - FVM - 7 crows - Baited,,462.651,463.389,0.738
