Observation id,Comment,Start time,Stop time,Duration (s)
033 - NF Subways PLot - 2 crows - Baited,,98.983,99.231,0.248
033 - NF Subways PLot - 2 crows - Baited,,102.484,103.234,0.750
033 - NF Subways PLot - 2 crows - Baited,,111.991,113.493,1.502
033 - NF Subways PLot - 2 crows - Baited,,114.251,116.241,1.990
033 - NF Subways PLot - 2 crows - Baited,,117.493,118.24,0.747
033 - NF Subways PLot - 2 crows - Baited,,118.992,119.242,0.250
033 - NF Subways PLot - 2 crows - Baited,,1158.648,1160.408,1.760
033 - NF Subways PLot - 2 crows - Baited,,1176.564,1179.31,2.746
033 - NF Subways PLot - 2 crows - Baited,,1180.308,1180.811,0.503
033 - NF Subways PLot - 2 crows - Baited,,1184.82,1186.068,1.248
033 - NF Subways PLot - 2 crows - Baited,,1189.081,1190.58,1.499
033 - NF Subways PLot - 2 crows - Baited,,1192.575,1193.324,0.749
