Observation id,Comment,Start time,Stop time,Duration (s)
034 - NF Subways PLot - 1 crow - Baited,,49.429,52.169,2.740
034 - NF Subways PLot - 1 crow - Baited,,52.929,54.669,1.740
034 - NF Subways PLot - 1 crow - Baited,,63.429,64.429,1.000
034 - NF Subways PLot - 1 crow - Baited,,66.43,68.429,1.999
034 - NF Subways PLot - 1 crow - Baited,,69.432,70.171,0.739
034 - NF Subways PLot - 1 crow - Baited,,71.17,71.928,0.758
034 - NF Subways PLot - 1 crow - Baited,,72.432,74.669,2.237
034 - NF Subways PLot - 1 crow - Baited,,75.169,80.926,5.757
034 - NF Subways PLot - 1 crow - Baited,,82.478,87.975,5.497
034 - NF Subways PLot - 1 crow - Baited,,88.477,89.224,0.747
034 - NF Subways PLot - 1 crow - Baited,,90.229,95.487,5.258
034 - NF Subways PLot - 1 crow - Baited,,96.23,107.728,11.498
034 - NF Subways PLot - 1 crow - Baited,,108.492,109.985,1.493
034 - NF Subways PLot - 1 crow - Baited,,112.486,113.231,0.745
034 - NF Subways PLot - 1 crow - Baited,,114.731,115.227,0.496
034 - NF Subways PLot - 1 crow - Baited,,115.489,115.729,0.240
034 - NF Subways PLot - 1 crow - Baited,,116.99,117.484,0.494
034 - NF Subways PLot - 1 crow - Baited,,120.729,123.728,2.999
