Observation id,Comment,Start time,Stop time,Duration (s)
037-2 - Dairy Queen PLot - 7 crows - Baited,,45.93,47.679,1.749
037-2 - Dairy Queen PLot - 7 crows - Baited,,49.181,50.947,1.766
037-2 - Dairy Queen PLot - 7 crows - Baited,,59.685,60.444,0.759
037-2 - Dairy Queen PLot - 7 crows - Baited,,64.185,70.96,6.775
037-2 - Dairy Queen PLot - 7 crows - Baited,,77.703,80.963,3.260
037-2 - Dairy Queen PLot - 7 crows - Baited,,80.964,81.701,0.737
037-2 - Dairy Queen PLot - 7 crows - Baited,,81.702,83.2,1.498
037-2 - Dairy Queen PLot - 7 crows - Baited,,86.203,91.96,5.757
037-2 - Dairy Queen PLot - 7 crows - Baited,,92.461,93.202,0.741
037-2 - Dairy Queen PLot - 7 crows - Baited,,101.462,104.461,2.999
037-2 - Dairy Queen PLot - 7 crows - Baited,,110.704,111.703,0.999
037-2 - Dairy Queen PLot - 7 crows - Baited,,114.965,115.96,0.995
037-2 - Dairy Queen PLot - 7 crows - Baited,,141.276,142.026,0.750
037-2 - Dairy Queen PLot - 7 crows - Baited,,191.539,192.29,0.751
037-2 - Dairy Queen PLot - 7 crows - Baited,,192.539,194.539,2.000
037-2 - Dairy Queen PLot - 7 crows - Baited,,195.039,198.944,3.905
037-2 - Dairy Queen PLot - 7 crows - Baited,,247.376,248.637,1.261
037-2 - Dairy Queen PLot - 7 crows - Baited,,256.39,257.641,1.251
037-2 - Dairy Queen PLot - 7 crows - Baited,,258.389,263.397,5.008
037-2 - Dairy Queen PLot - 7 crows - Baited,,272.658,273.149,0.491
037-2 - Dairy Queen PLot - 7 crows - Baited,,273.651,273.891,0.240
037-2 - Dairy Queen PLot - 7 crows - Baited,,280.395,281.646,1.251
037-2 - Dairy Queen PLot - 7 crows - Baited,,282.895,283.645,0.750
037-2 - Dairy Queen PLot - 7 crows - Baited,,287.398,289.391,1.993
037-2 - Dairy Queen PLot - 7 crows - Baited,,290.652,295.651,4.999
037-2 - Dairy Queen PLot - 7 crows - Baited,,297.391,301.892,4.501
037-2 - Dairy Queen PLot - 7 crows - Baited,,302.393,303.156,0.763
