Observation id,Comment,Start time,Stop time,Duration (s)
038-2 - Dairy Queen PLot - 7 crows - Baited,,109.511,110.243,0.732
038-2 - Dairy Queen PLot - 7 crows - Baited,,113.999,117.246,3.247
038-2 - Dairy Queen PLot - 7 crows - Baited,,118.997,121.752,2.755
038-2 - Dairy Queen PLot - 7 crows - Baited,,124.006,125.255,1.249
038-2 - Dairy Queen PLot - 7 crows - Baited,,129.257,130.506,1.249
038-2 - Dairy Queen PLot - 7 crows - Baited,,133.506,134.256,0.750
038-2 - Dairy Queen PLot - 7 crows - Baited,,137.758,139.261,1.503
038-2 - Dairy Queen PLot - 7 crows - Baited,,140.262,141.256,0.994
038-2 - Dairy Queen PLot - 7 crows - Baited,,143.76,149.528,5.768
038-2 - Dairy Queen PLot - 7 crows - Baited,,154.28,156.084,1.804
038-2 - Dairy Queen PLot - 7 crows - Baited,,156.281,158.041,1.760
038-2 - Dairy Queen PLot - 7 crows - Baited,,159.542,161.081,1.539
038-2 - Dairy Queen PLot - 7 crows - Baited,,161.541,162.04,0.499
038-2 - Dairy Queen PLot - 7 crows - Baited,,171.794,172.794,1.000
