Observation id,Comment,Start time,Stop time,Duration (s)
038-2 - Dairy Queen PLot - 7 crows - Baited,,17.418,22.157,4.739
038-2 - Dairy Queen PLot - 7 crows - Baited,,31.158,37.412,6.254
038-2 - Dairy Queen PLot - 7 crows - Baited,,41.677,42.674,0.997
038-2 - Dairy Queen PLot - 7 crows - Baited,,43.424,45.174,1.750
038-2 - Dairy Queen PLot - 7 crows - Baited,,89.679,92.175,2.496
038-2 - Dairy Queen PLot - 7 crows - Baited,,92.678,95.178,2.500
038-2 - Dairy Queen PLot - 7 crows - Baited,,96.176,99.177,3.001
038-2 - Dairy Queen PLot - 7 crows - Baited,,100.936,101.677,0.741
038-2 - Dairy Queen PLot - 7 crows - Baited,,102.178,104.435,2.257
038-2 - Dairy Queen PLot - 7 crows - Baited,,139.936,143.438,3.502
038-2 - Dairy Queen PLot - 7 crows - Baited,,168.06,168.552,0.492
038-2 - Dairy Queen PLot - 7 crows - Baited,,178.295,179.554,1.259
